Peptide_Index	prediction_probability	prediction_label
5623	0.53829426	1
5625	0.52274	1
5626	0.5229837	1
5627	0.5160037	1
5628	0.5021764	1
5629	0.529719	1
5630	0.52219445	1
5632	0.53564197	1
5634	0.5225168	1
5635	0.51101214	1
5636	0.5182741	1
5637	0.5284832	1
5638	0.5233017	1
5639	0.5287039	1
5640	0.50357056	1
5641	0.51875997	1
5642	0.5002838	1
5643	0.5236198	1
5644	0.5012376	1
5645	0.63259745	1
5646	0.54062176	1
5648	0.5294591	1
5649	0.5188656	1
5650	0.5249998	1
5651	0.52139604	1
5652	0.6066279	1
5653	0.608213	1
5655	0.57345736	1
5657	0.5310665	1
5658	0.57973087	1
5659	0.5148323	1
5660	0.60262567	1
5661	0.5423238	1
5663	0.54604274	1
5664	0.5208111	1
5665	0.52136403	1
5666	0.50939035	1
5667	0.6050899	1
5668	0.51117784	1
5669	0.5122548	1
5670	0.5079642	1
5671	0.5182189	1
5672	0.53695613	1
5673	0.61226034	1
5674	0.5465797	1
5675	0.5069615	1
5676	0.5069559	1
5678	0.51360565	1
5679	0.5360245	1
5680	0.5237446	1
5681	0.578408	1
5682	0.53723955	1
5683	0.534994	1
5684	0.5122337	1
5686	0.51464635	1
5687	0.52200806	1
5688	0.53374225	1
5689	0.5262004	1
5690	0.6010004	1
5691	0.5823907	1
5692	0.5314908	1
5693	0.5257505	1
5694	0.50715685	1
5695	0.5207724	1
5696	0.5086094	1
5697	0.5204817	1
5698	0.55506	1
5699	0.51716673	1
5700	0.50480735	1
5701	0.5127189	1
5702	0.5253858	1
5703	0.5319354	1
5705	0.509337	1
5706	0.68546885	1
5707	0.5197867	1
5708	0.51114345	1
5709	0.51679933	1
5710	0.5151718	1
5711	0.53043544	1
5712	0.5347306	1
5713	0.5243758	1
5714	0.5066212	1
5715	0.53448355	1
5716	0.5982188	1
5717	0.591342	1
5719	0.6335856	1
5720	0.51674426	1
5721	0.5260967	1
5722	0.52930623	1
5723	0.50371605	1
5724	0.5373425	1
5726	0.5331506	1
5727	0.5715096	1
5728	0.5272945	1
5729	0.53166896	1
5730	0.54051536	1
5731	0.5081056	1
5733	0.5786229	1
5734	0.52176774	1
5735	0.50507075	1
5736	0.6076602	1
5737	0.5297289	1
5738	0.52878535	1
5739	0.5302933	1
5740	0.52326953	1
5741	0.52975965	1
5743	0.5225168	1
5744	0.5415042	1
5745	0.5554432	1
5746	0.53828335	1
5747	0.5229837	1
5748	0.5123398	1
5749	0.53206414	1
5750	0.5271165	1
5751	0.51835006	1
5752	0.5216589	1
5753	0.52539325	1
5754	0.5223618	1
5755	0.5255552	1
5756	0.51183677	1
5757	0.51086247	1
5758	0.5435046	1
5759	0.56722945	1
5761	0.52242625	1
5762	0.51088923	1
5763	0.59862953	1
5764	0.52686125	1
5765	0.5287536	1
5766	0.507301	1
5767	0.5215597	1
5768	0.53162986	1
5770	0.61241424	1
5772	0.5213441	1
5774	0.5112943	1
5775	0.51396024	1
5776	0.5138777	1
5777	0.5194714	1
5778	0.53072655	1
5779	0.51797193	1
5780	0.5163016	1
5781	0.5225168	1
5783	0.5346651	1
5784	0.51835006	1
5785	0.50882	1
5787	0.5014028	1
5788	0.53204453	1
5789	0.53149235	1
5791	0.5323828	1
5793	0.52101475	1
5794	0.5115962	1
5795	0.5042553	1
5797	0.5387686	1
5799	0.52975965	1
5800	0.5456032	1
5801	0.5194521	1
5804	0.50193304	1
5805	0.5289031	1
5806	0.5125502	1
5807	0.5161282	1
5809	0.5226376	1
5810	0.52422416	1
5811	0.50957215	1
5812	0.60897726	1
5813	0.53553337	1
5815	0.5855534	1
5816	0.5486967	1
5817	0.52326506	1
5818	0.5056047	1
5819	0.5474677	1
5820	0.52433676	1
5821	0.54594636	1
5822	0.5181902	1
5823	0.5249428	1
5824	0.5194045	1
5825	0.52247876	1
5826	0.525675	1
5827	0.507968	1
5831	0.6098903	1
5832	0.5010966	1
5833	0.5248972	1
5834	0.50778127	1
5835	0.5162188	1
5836	0.51857907	1
5837	0.52423555	1
5838	0.5057419	1
5839	0.5197546	1
5840	0.52577734	1
5842	0.5229824	1
5843	0.5119004	1
5844	0.51197106	1
5845	0.5465825	1
5847	0.5121526	1
5848	0.61061114	1
5849	0.51977354	1
5850	0.52997917	1
5851	0.5124861	1
5852	0.60077274	1
5853	0.53723955	1
5855	0.53432065	1
5856	0.520741	1
5858	0.509927	1
5859	0.5134497	1
5860	0.53742284	1
5861	0.5410465	1
5862	0.5299256	1
5863	0.59415305	1
5864	0.5291131	1
5866	0.5387498	1
5867	0.5049957	1
5868	0.52993804	1
5869	0.5289575	1
5870	0.5225168	1
5871	0.6093696	1
5872	0.51367205	1
5873	0.5122548	1
5874	0.56298983	1
5875	0.5166511	1
5876	0.68452114	1
5877	0.5602186	1
5878	0.5277451	1
5879	0.5265732	1
5880	0.6897643	1
5881	0.5124875	1
5882	0.5633358	1
5883	0.5037268	1
5884	0.52975965	1
5886	0.541532	1
5887	0.51444966	1
5889	0.54594636	1
5890	0.59742093	1
5891	0.6260562	1
5892	0.51663333	1
5893	0.53204453	1
5894	0.511654	1
5895	0.5291561	1
5896	0.5164699	1
5897	0.50300664	1
5898	0.5986062	1
5899	0.5210769	1
5900	0.52101475	1
5902	0.5218231	1
5903	0.52136403	1
5904	0.5056047	1
5905	0.5228884	1
5907	0.520205	1
5908	0.53204453	1
5910	0.5204817	1
5911	0.6102802	1
5913	0.5112259	1
5914	0.51624423	1
5915	0.5049969	1
5916	0.529394	1
5919	0.53151274	1
5920	0.5225168	1
5922	0.51362175	1
5923	0.5346739	1
5924	0.581762	1
5926	0.68872267	1
5927	0.52101475	1
5928	0.5080456	1
5929	0.53407794	1
5930	0.54977465	1
5931	0.50376946	1
5932	0.5193066	1
5934	0.51045954	1
5935	0.51341224	1
5936	0.5760788	1
5937	0.61369014	1
5938	0.5083354	1
5939	0.53204453	1
5940	0.5262589	1
5941	0.52422416	1
5942	0.5194714	1
5943	0.51716673	1
5944	0.53055036	1
5945	0.53710777	1
5946	0.52207893	1
5947	0.54494596	1
5948	0.5180688	1
5950	0.5830879	1
5951	0.5257593	1
5952	0.538172	1
5953	0.52827173	1
5954	0.5236395	1
5955	0.526245	1
5956	0.520205	1
5957	0.51600844	1
5958	0.60889786	1
5959	0.51039577	1
5960	0.5072811	1
5961	0.5235869	1
5964	0.51101214	1
5965	0.52154595	1
5966	0.5370764	1
5967	0.539246	1
5969	0.53779495	1
5970	0.5246285	1
5971	0.5269421	1
5972	0.5056734	1
5973	0.5182741	1
5974	0.6899441	1
5975	0.528328	1
5976	0.52540994	1
5977	0.52964914	1
5979	0.5298217	1
5980	0.5351987	1
5981	0.5300222	1
5982	0.51637685	1
5983	0.5253318	1
5984	0.60906565	1
5986	0.5319295	1
5987	0.5051781	1
5988	0.5147153	1
5989	0.50245345	1
5990	0.6891229	1
5991	0.5408954	1
5992	0.5183394	1
5993	0.5127951	1
5994	0.52577734	1
5995	0.52651316	1
5996	0.52101475	1
5997	0.5200963	1
5998	0.53930175	1
5999	0.52101475	1
6000	0.52992225	1
6001	0.50542235	1
6002	0.52190894	1
6003	0.53204453	1
6004	0.5945428	1
6005	0.58274764	1
6006	0.5273566	1
6007	0.5249128	1
6008	0.59855294	1
6010	0.52101475	1
6011	0.5255546	1
6012	0.53029007	1
6014	0.68558115	1
6015	0.5275817	1
6016	0.55102825	1
6017	0.53967404	1
6018	0.5041119	1
6020	0.5165129	1
6021	0.5267812	1
6023	0.53572	1
6024	0.53278404	1
6025	0.53802437	1
6026	0.5292275	1
6027	0.523173	1
6028	0.5332463	1
6029	0.5444827	1
6030	0.51307195	1
6031	0.515021	1
6033	0.52136403	1
6034	0.52101475	1
6035	0.53753465	1
6036	0.5435018	1
6037	0.51799107	1
6038	0.5360291	1
6039	0.5139913	1
6040	0.54425615	1
6041	0.5150216	1
6042	0.5185527	1
6043	0.6093819	1
6044	0.50748163	1
6045	0.6255977	1
6046	0.5056047	1
6049	0.5180448	1
6050	0.5205525	1
6051	0.52975965	1
6052	0.5168486	1
6053	0.5087026	1
6054	0.51747495	1
6055	0.52350616	1
6056	0.52473456	1
6057	0.6083085	1
6058	0.52531374	1
6059	0.55157447	1
6060	0.52101475	1
6061	0.51507694	1
6062	0.51249546	1
6063	0.52014756	1
6064	0.5118211	1
6065	0.50210613	1
6066	0.51786894	1
6067	0.5223618	1
6068	0.50835145	1
6069	0.5154154	1
6070	0.6050899	1
6071	0.5238334	1
6072	0.5099989	1
6073	0.5328061	1
6074	0.51945585	1
6075	0.5246504	1
6076	0.52876437	1
6077	0.5251251	1
6078	0.51893616	1
6079	0.52961725	1
6080	0.5225168	1
6081	0.53035396	1
6082	0.50348145	1
6083	0.50748163	1
6084	0.52566236	1
6085	0.590723	1
6086	0.50645506	1
6087	0.5275361	1
6088	0.5056047	1
6089	0.53204453	1
6090	0.5214392	1
6091	0.523144	1
6092	0.5289575	1
6093	0.5233222	1
6094	0.52117443	1
6096	0.5124875	1
6098	0.5204819	1
6099	0.5056047	1
6100	0.5220626	1
6101	0.5558336	1
6102	0.5162698	1
6104	0.51326585	1
6105	0.5110177	1
6106	0.5056047	1
6107	0.5427152	1
6108	0.53809434	1
6109	0.6102949	1
6110	0.58554184	1
6111	0.51015455	1
6112	0.513806	1
6113	0.5867054	1
6114	0.581655	1
6115	0.520205	1
6116	0.5213813	1
6117	0.52960867	1
6118	0.5047548	1
6119	0.6781465	1
6120	0.5089652	1
6121	0.5125413	1
6122	0.5284832	1
6123	0.53162986	1
6126	0.5204817	1
6127	0.54275244	1
6129	0.50581455	1
6130	0.52198386	1
6132	0.52118534	1
6133	0.51855445	1
6135	0.52101254	1
6136	0.52101475	1
6137	0.5115291	1
6138	0.53212106	1
6139	0.5225168	1
6140	0.5157742	1
6142	0.52136403	1
6143	0.5025063	1
6144	0.54721427	1
6145	0.5257905	1
6147	0.52005744	1
6148	0.5225168	1
6149	0.51716673	1
6150	0.53453165	1
6151	0.5523237	1
6152	0.51407564	1
6153	0.50778097	1
6154	0.5971863	1
6155	0.522711	1
6157	0.5139082	1
6158	0.5097918	1
6159	0.5090763	1
6161	0.5262589	1
6162	0.520205	1
6163	0.5139873	1
6165	0.5141618	1
6166	0.5949128	1
6167	0.5228544	1
6168	0.5058908	1
6169	0.5845724	1
6170	0.5268086	1
6172	0.5273378	1
6173	0.5225168	1
6174	0.602522	1
6175	0.6086689	1
6176	0.5284832	1
6177	0.52242625	1
6178	0.5267737	1
6180	0.5281122	1
6181	0.5190332	1
6182	0.53723955	1
6183	0.5208669	1
6184	0.50748163	1
6185	0.51518184	1
6186	0.52659	1
6187	0.5273378	1
6188	0.53216887	1
6189	0.5268028	1
6190	0.539166	1
6191	0.53416586	1
6192	0.5119871	1
6193	0.5338793	1
6194	0.5124875	1
6195	0.5206484	1
6196	0.52806884	1
6197	0.5114454	1
6198	0.52434665	1
6199	0.5225168	1
6200	0.5314743	1
6201	0.5056047	1
6202	0.53260785	1
6203	0.5112449	1
6204	0.5387563	1
6205	0.5225168	1
6206	0.51936764	1
6207	0.51880723	1
6208	0.50448185	1
6209	0.50479674	1
6210	0.5122548	1
6211	0.53406745	1
6212	0.5089853	1
6213	0.6861405	1
6214	0.6252699	1
6215	0.5205543	1
6216	0.5295671	1
6217	0.6899441	1
6218	0.5229254	1
6219	0.6070949	1
6220	0.682109	1
6221	0.5361004	1
6222	0.5167223	1
6223	0.50923896	1
6224	0.5250851	1
6225	0.50315475	1
6226	0.5151718	1
6227	0.5187145	1
6228	0.59080416	1
6230	0.68247646	1
6232	0.51868546	1
6233	0.55183715	1
6234	0.5077343	1
6235	0.581139	1
6236	0.52101475	1
6237	0.52432203	1
6238	0.54135823	1
6239	0.5210657	1
6240	0.5243216	1
6241	0.5080591	1
6243	0.5248582	1
6244	0.5107178	1
6245	0.53162986	1
6247	0.5235869	1
6248	0.520205	1
6249	0.6098903	1
6250	0.5296883	1
6251	0.5296883	1
6252	0.541245	1
6253	0.5074529	1
6254	0.5099919	1
6255	0.5230715	1
6256	0.5430954	1
6257	0.5871616	1
6258	0.68967366	1
6259	0.53010833	1
6261	0.5399272	1
6262	0.5124087	1
6263	0.52101254	1
6264	0.5278588	1
6265	0.5130486	1
6266	0.50272113	1
6267	0.5058332	1
6268	0.5181039	1
6269	0.6098903	1
6270	0.52709824	1
6271	0.543086	1
6272	0.5037178	1
6273	0.51371276	1
6275	0.5288058	1
6276	0.53162986	1
6277	0.531198	1
6279	0.5126863	1
6280	0.51797193	1
6281	0.58892834	1
6282	0.53008634	1
6283	0.52422416	1
6284	0.5194714	1
6285	0.51114386	1
6286	0.50889546	1
6287	0.6076432	1
6288	0.6098903	1
6289	0.5179209	1
6290	0.5116189	1
6291	0.586194	1
6292	0.5087323	1
6293	0.5277913	1
6294	0.52020895	1
6295	0.5219137	1
6296	0.51053834	1
6298	0.5816619	1
6299	0.61541903	1
6300	0.5072507	1
6301	0.5240763	1
6302	0.52136403	1
6303	0.51977354	1
6304	0.52026916	1
6306	0.6098903	1
6307	0.58274764	1
6308	0.5766004	1
6309	0.52577734	1
6310	0.5131533	1
6311	0.5281724	1
6312	0.5402572	1
6314	0.52674663	1
6315	0.5147131	1
6316	0.513318	1
6317	0.5098356	1
6318	0.52150863	1
6319	0.5210657	1
6320	0.51973385	1
6321	0.58350134	1
6323	0.6098903	1
6324	0.52327675	1
6325	0.5056047	1
6326	0.5056047	1
6327	0.529719	1
6329	0.5021335	1
6330	0.50912136	1
6331	0.6899441	1
6332	0.5281122	1
6334	0.50520796	1
6335	0.60446376	1
6336	0.52975965	1
6337	0.53350216	1
6338	0.5292395	1
6340	0.52101475	1
6341	0.56028825	1
6343	0.52068794	1
6344	0.58274764	1
6345	0.5182741	1
6346	0.5902971	1
6347	0.51804376	1
6348	0.52035874	1
6349	0.58274764	1
6350	0.5042599	1
6352	0.52107286	1
6354	0.54673773	1
6355	0.5293513	1
6356	0.5102099	1
6357	0.52471614	1
6358	0.51019084	1
6359	0.52930045	1
6360	0.59249383	1
6362	0.53204453	1
6363	0.51399314	1
6364	0.5308814	1
6367	0.5423178	1
6368	0.52207893	1
6369	0.5381213	1
6372	0.5016933	1
6373	0.52876437	1
6374	0.5320231	1
6375	0.5056047	1
6376	0.52332854	1
6378	0.5204817	1
6379	0.54064566	1
6380	0.5239922	1
6381	0.51716673	1
6383	0.56555086	1
6384	0.58274764	1
6385	0.520205	1
6386	0.58274764	1
6387	0.5120658	1
6388	0.52643865	1
6389	0.57684326	1
6390	0.5197246	1
6391	0.52101475	1
6392	0.5441856	1
6393	0.55043656	1
6394	0.69154817	1
6395	0.52577496	1
6396	0.51360345	1
6397	0.53162986	1
6398	0.5307525	1
6399	0.5144408	1
6400	0.5115589	1
6401	0.6147596	1
6402	0.5269635	1
6403	0.51716673	1
6404	0.51716673	1
6405	0.53753465	1
6406	0.53143746	1
6407	0.5194714	1
6408	0.50905424	1
6409	0.5012619	1
6410	0.5335252	1
6411	0.5249074	1
6412	0.6098903	1
6413	0.52841926	1
6414	0.5177166	1
6415	0.5074735	1
6416	0.59001094	1
6417	0.5135621	1
6418	0.6858932	1
6419	0.5052888	1
6420	0.51359004	1
6421	0.5100707	1
6422	0.7006011	1
6424	0.5063095	1
6425	0.526383	1
6427	0.51692814	1
6428	0.5380864	1
6429	0.54032093	1
6430	0.57557374	1
6431	0.69448096	1
6432	0.6238584	1
6435	0.5091257	1
6436	0.61022323	1
6437	0.6098903	1
6439	0.5193644	1
6440	0.52875537	1
6441	0.5154589	1
6442	0.5498267	1
6443	0.5109424	1
6444	0.5295671	1
6445	0.5393619	1
6446	0.54459965	1
6447	0.51893216	1
6448	0.5194237	1
6449	0.53246796	1
6450	0.5387563	1
6451	0.53208864	1
6452	0.6050899	1
6453	0.53212106	1
6454	0.51414883	1
6455	0.53080624	1
6456	0.5189382	1
6457	0.6008702	1
6458	0.5149506	1
6459	0.5513802	1
6460	0.5793851	1
6461	0.5039518	1
6462	0.6947778	1
6463	0.60574925	1
6464	0.51977354	1
6465	0.5081638	1
6466	0.51075196	1
6467	0.53885794	1
6468	0.52876437	1
6469	0.5502133	1
6470	0.5799612	1
6471	0.5238685	1
6472	0.52589417	1
6473	0.51045954	1
6474	0.58308476	1
6475	0.5288683	1
6476	0.6008123	1
6478	0.50943774	1
6479	0.531135	1
6480	0.6237652	1
6481	0.5188549	1
6482	0.52975965	1
6483	0.5663566	1
6484	0.5663566	1
6485	0.6098903	1
6486	0.598751	1
6487	0.53204453	1
6488	0.51716673	1
6491	0.6143685	1
6492	0.5198947	1
6493	0.60860956	1
6494	0.5288683	1
6495	0.58960974	1
6496	0.5157026	1
6497	0.5312298	1
6498	0.52198386	1
6499	0.52101475	1
6500	0.5253936	1
6501	0.584267	1
6502	0.5365675	1
6503	0.51637685	1
6504	0.5052888	1
6505	0.5408831	1
6506	0.52101475	1
6507	0.59809446	1
6508	0.6899441	1
6509	0.58274764	1
6511	0.5224425	1
6512	0.5244337	1
6513	0.50951344	1
6514	0.5205685	1
6515	0.53800637	1
6517	0.5148301	1
6518	0.61010313	1
6519	0.51967186	1
6520	0.5254163	1
6521	0.53239304	1
6522	0.5152062	1
6523	0.5130636	1
6524	0.51619923	1
6525	0.5831611	1
6526	0.50065583	1
6527	0.52032423	1
6528	0.51346594	1
6531	0.53004485	1
6532	0.5419623	1
6533	0.507651	1
6534	0.5225403	1
6535	0.5039518	1
6536	0.5295105	1
6537	0.54840857	1
6538	0.52975965	1
6539	0.53524727	1
6540	0.581586	1
6541	0.5158677	1
6542	0.5244327	1
6543	0.60262716	1
6544	0.5056023	1
6545	0.57455575	1
6546	0.5389271	1
6547	0.52486455	1
6548	0.5295671	1
6549	0.54612863	1
6550	0.5284732	1
6551	0.5717334	1
6552	0.61256653	1
6553	0.53591543	1
6554	0.6078069	1
6555	0.5232052	1
6556	0.53621954	1
6557	0.5254299	1
6558	0.5195804	1
6559	0.53097457	1
6560	0.5268252	1
6561	0.50975406	1
6562	0.5217325	1
6563	0.5194193	1
6565	0.53566736	1
6567	0.53340507	1
6568	0.53011113	1
6569	0.5454894	1
6571	0.57455575	1
6572	0.51272476	1
6573	0.60349387	1
6575	0.6968228	1
6576	0.53022426	1
6577	0.55421853	1
6578	0.6050899	1
6579	0.53151274	1
6580	0.539493	1
6581	0.52917355	1
6582	0.507968	1
6583	0.5198937	1
6584	0.5275523	1
6587	0.50233126	1
6588	0.52428997	1
6589	0.54495037	1
6590	0.5109614	1
6591	0.5190264	1
6592	0.5317299	1
6593	0.5276955	1
6594	0.55614704	1
6595	0.5378212	1
6596	0.5188211	1
6597	0.5246783	1
6599	0.7030719	1
6601	0.52650446	1
6602	0.5289773	1
6603	0.5252881	1
6605	0.52489424	1
6607	0.5281122	1
6608	0.521966	1
6609	0.53055036	1
6610	0.50972456	1
6611	0.52975965	1
6613	0.5054449	1
6614	0.5193644	1
6615	0.51182663	1
6616	0.5017913	1
6617	0.5320174	1
6618	0.52975965	1
6619	0.5822281	1
6620	0.5229915	1
6621	0.520248	1
6622	0.51637685	1
6623	0.58509207	1
6624	0.50319886	1
6625	0.6903229	1
6626	0.58274764	1
6627	0.5294226	1
6628	0.5154237	1
6629	0.53204453	1
6630	0.54282004	1
6631	0.53424776	1
6632	0.5324001	1
6633	0.5293276	1
6634	0.51823926	1
6635	0.5077378	1
6636	0.52722055	1
6637	0.522866	1
6639	0.50606644	1
6640	0.59657115	1
6641	0.50943804	1
6642	0.52975965	1
6643	0.5295562	1
6644	0.50662106	1
6645	0.5189447	1
6646	0.53524727	1
6647	0.5194237	1
6648	0.52429944	1
6649	0.5225168	1
6650	0.51855445	1
6651	0.51101214	1
6652	0.51360565	1
6655	0.5282451	1
6656	0.52975965	1
6657	0.58278066	1
6658	0.53493905	1
6659	0.67598623	1
6660	0.52429944	1
6661	0.5824403	1
6662	0.5135361	1
6663	0.69248486	1
6664	0.58280826	1
6665	0.5271109	1
6666	0.5845724	1
6667	0.5208669	1
6668	0.52005744	1
6669	0.5359466	1
6670	0.57262945	1
6671	0.51836735	1
6673	0.5335382	1
6674	0.51259017	1
6675	0.5117938	1
6676	0.53151274	1
6677	0.5052888	1
6678	0.5189382	1
6679	0.5039518	1
6680	0.514988	1
6681	0.50343615	1
6682	0.51836485	1
6683	0.55768317	1
6685	0.5269337	1
6686	0.50730044	1
6687	0.5204535	1
6688	0.5841224	1
6689	0.58332634	1
6690	0.5416367	1
6691	0.5228884	1
6692	0.6203765	1
6693	0.5400613	1
6694	0.51414096	1
6696	0.5211218	1
6697	0.5151691	1
6698	0.5472413	1
6699	0.57381505	1
6700	0.51844573	1
6701	0.5354337	1
6702	0.5274651	1
6703	0.51617897	1
6704	0.53880674	1
6705	0.5151093	1
6706	0.5064239	1
6707	0.5156784	1
6708	0.5438871	1
6710	0.5261384	1
6712	0.52101475	1
6713	0.52876437	1
6716	0.5124835	1
6717	0.5314204	1
6720	0.5056047	1
6721	0.5234694	1
6722	0.5523237	1
6723	0.52812463	1
6724	0.52876437	1
6726	0.5177001	1
6727	0.5056047	1
6728	0.5016171	1
6730	0.50362736	1
6731	0.5107909	1
6733	0.520205	1
6734	0.5239721	1
6735	0.5007279	1
6736	0.5171182	1
6737	0.5976895	1
6738	0.532963	1
6739	0.5090078	1
6740	0.52503353	1
6741	0.53166896	1
6742	0.5370295	1
6743	0.5864375	1
6744	0.54150057	1
6745	0.6941623	1
6746	0.54835755	1
6747	0.5147153	1
6748	0.5125012	1
6749	0.50148	1
6750	0.5214392	1
6751	0.53359187	1
6752	0.50386477	1
6753	0.5275817	1
6754	0.5248648	1
6755	0.52272063	1
6756	0.5319685	1
6757	0.53742194	1
6758	0.5193644	1
6759	0.5225168	1
6760	0.50951344	1
6761	0.511943	1
6762	0.52134556	1
6763	0.5307675	1
6764	0.5098952	1
6766	0.5016933	1
6767	0.51604027	1
6768	0.50517255	1
6769	0.52005744	1
6770	0.53643286	1
6771	0.51747286	1
6772	0.53162986	1
6773	0.5006856	1
6774	0.5323671	1
6775	0.5857823	1
6777	0.5500235	1
6778	0.5198896	1
6779	0.5357565	1
6780	0.52975965	1
6781	0.51904154	1
6782	0.5330046	1
6783	0.5201501	1
6784	0.5811085	1
6785	0.5351261	1
6787	0.5041828	1
6788	0.5188164	1
6790	0.53711176	1
6791	0.51977354	1
6792	0.5320158	1
6793	0.50074464	1
6794	0.5287201	1
6795	0.52708524	1
6796	0.5262266	1
6797	0.51105577	1
6798	0.57685	1
6799	0.511736	1
6800	0.5267423	1
6802	0.60583466	1
6803	0.51345766	1
6805	0.528328	1
6806	0.5225168	1
6807	0.57747775	1
6808	0.51995814	1
6809	0.5010966	1
6810	0.54779905	1
6812	0.53216624	1
6813	0.52418023	1
6814	0.50916827	1
6815	0.53800637	1
6816	0.50533473	1
6817	0.51681805	1
6818	0.5190838	1
6819	0.5285794	1
6820	0.61699164	1
6821	0.526305	1
6823	0.52441895	1
6824	0.6095895	1
6825	0.6006759	1
6826	0.52801305	1
6827	0.53752875	1
6828	0.52876437	1
6829	0.68898237	1
6830	0.53068435	1
6833	0.5228884	1
6834	0.54087985	1
6835	0.51855445	1
6836	0.5236125	1
6837	0.51716673	1
6838	0.51636237	1
6839	0.50592005	1
6840	0.5550982	1
6842	0.52816826	1
6843	0.53212106	1
6844	0.6980303	1
6845	0.5005881	1
6847	0.52622825	1
6848	0.51928645	1
6849	0.6095816	1
6850	0.50289047	1
6851	0.5036015	1
6852	0.52674663	1
6853	0.5367342	1
6854	0.53204453	1
6855	0.5204817	1
6856	0.5292906	1
6857	0.5789647	1
6858	0.5193066	1
6859	0.55496633	1
6860	0.5320174	1
6861	0.52785826	1
6862	0.5384833	1
6863	0.5162188	1
6864	0.5066487	1
6866	0.52648467	1
6868	0.52160794	1
6869	0.5534748	1
6870	0.60831594	1
6871	0.5320156	1
6872	0.536351	1
6873	0.5205525	1
6874	0.6394453	1
6875	0.520205	1
6876	0.55707	1
6877	0.5262485	1
6878	0.59969723	1
6879	0.58274764	1
6882	0.5120057	1
6883	0.61525697	1
6884	0.5315298	1
6885	0.6098903	1
6886	0.5056047	1
6887	0.52101475	1
6888	0.51977354	1
6889	0.50882	1
6890	0.6098903	1
6891	0.5361004	1
6892	0.5088686	1
6893	0.5016933	1
6894	0.5475791	1
6895	0.52992225	1
6896	0.5279288	1
6897	0.54532987	1
6898	0.51206076	1
6900	0.5211238	1
6901	0.5257199	1
6903	0.5152708	1
6904	0.51024824	1
6906	0.52455485	1
6907	0.52101475	1
6908	0.69331175	1
6909	0.5016933	1
6910	0.50678384	1
6911	0.5172806	1
6912	0.52302384	1
6913	0.53204453	1
6914	0.5393904	1
6915	0.52101475	1
6916	0.5310665	1
6917	0.5192107	1
6918	0.53308225	1
6919	0.51261383	1
6920	0.6116754	1
6921	0.5113184	1
6922	0.52410704	1
6923	0.5189689	1
6924	0.52101475	1
6925	0.53675455	1
6926	0.51977354	1
6927	0.5024858	1
6928	0.5193402	1
6929	0.5112449	1
6930	0.5016933	1
6933	0.5133061	1
6934	0.52101475	1
6936	0.5486967	1
6937	0.68655264	1
6938	0.5300125	1
6939	0.5397642	1
6940	0.53162986	1
6941	0.5163033	1
6942	0.51008356	1
6943	0.5229241	1
6944	0.5016933	1
6945	0.5028401	1
6946	0.5172767	1
6947	0.52921	1
6948	0.53212106	1
6949	0.539493	1
6950	0.61312723	1
6951	0.53166896	1
6952	0.5205314	1
6953	0.52377975	1
6954	0.52736825	1
6955	0.5218287	1
6956	0.6156363	1
6957	0.520205	1
6958	0.52101475	1
6959	0.5134607	1
6960	0.5152353	1
6961	0.5281812	1
6962	0.6076602	1
6963	0.5242084	1
6964	0.528328	1
6965	0.5225168	1
6966	0.54030776	1
6967	0.5276394	1
6968	0.51696277	1
6969	0.52876437	1
6971	0.5149689	1
6972	0.5280136	1
6973	0.53197837	1
6974	0.51368856	1
6975	0.5357019	1
6976	0.54890436	1
6977	0.52964914	1
6978	0.57310605	1
6979	0.5276139	1
6980	0.5244102	1
6981	0.5511861	1
6982	0.51492727	1
6983	0.5190838	1
6985	0.5281724	1
6986	0.5263211	1
6987	0.51575035	1
6988	0.51077807	1
6989	0.5195401	1
6990	0.51763064	1
6991	0.5004429	1
6992	0.5472709	1
6993	0.54087985	1
6994	0.69368625	1
6995	0.5021764	1
6996	0.6899441	1
6997	0.5163779	1
6998	0.5149736	1
6999	0.5179209	1
7000	0.5288965	1
7001	0.53927356	1
7002	0.6098903	1
7003	0.52749354	1
7004	0.5162301	1
7005	0.5193644	1
7006	0.5008929	1
7007	0.5223618	1
7008	0.52855504	1
7009	0.5203854	1
7011	0.5217355	1
7012	0.5056047	1
7013	0.5165799	1
7014	0.53696615	1
7015	0.51267093	1
7016	0.5309761	1
7017	0.5244751	1
7018	0.5192406	1
7019	0.51974887	1
7020	0.5367809	1
7021	0.5239751	1
7022	0.5281122	1
7023	0.51458377	1
7024	0.5158677	1
7025	0.53239304	1
7026	0.6899441	1
7028	0.5173881	1
7030	0.5148723	1
7032	0.52101475	1
7033	0.5122548	1
7034	0.50495225	1
7035	0.58892834	1
7036	0.5225168	1
7037	0.5135709	1
7038	0.5240676	1
7039	0.530667	1
7040	0.5122548	1
7042	0.5039728	1
7043	0.50408095	1
7044	0.51686287	1
7045	0.5257253	1
7046	0.57756335	1
7047	0.53723955	1
7048	0.5451341	1
7049	0.5047062	1
7051	0.5345422	1
7052	0.5148684	1
7053	0.5201501	1
7054	0.51487184	1
7055	0.50193304	1
7057	0.51282763	1
7058	0.60826075	1
7059	0.5822281	1
7060	0.5233614	1
7061	0.58274764	1
7062	0.52101475	1
7063	0.54739684	1
7064	0.50495225	1
7065	0.52342236	1
7066	0.60849273	1
7067	0.51149714	1
